league,season,team,spi,win_forecast
Spain: La Liga,2017,Eibar,70.99919,0.00236
Spain: La Liga,2017,Alavés,71.20017,0.00282
Spain: La Liga,2017,Málaga,69.95042,0.00202
Spain: La Liga,2017,Leganes,69.97933,0.00186
Spain: La Liga,2017,Espanyol,68.24595,0.00122
Spain: La Liga,2017,Celta Vigo,67.22963,0.00136
Spain: La Liga,2017,Real Betis,67.0571,0.00124
Spain: La Liga,2017,Deportivo La Coruña,66.02725,0.001
Spain: La Liga,2017,Las Palmas,63.05427,0.00034
Spain: La Liga,2017,Getafe,59.41652,0.00018
Spain: La Liga,2017,Levante,56.57811,6e-05
Spain: La Liga,2017,Girona FC,55.5117,2e-05
Spain: La Liga,2016,Barcelona,,0.5979
Spain: La Liga,2016,Real Madrid,,0.3166
Spain: La Liga,2016,Atletico Madrid,,0.0577
Spain: La Liga,2016,Sevilla FC,,0.0081
Spain: La Liga,2016,Valencia,,0.006
Spain: La Liga,2016,Athletic Bilbao,,0.0039
Spain: La Liga,2016,Villarreal,,0.0022
Spain: La Liga,2016,Real Sociedad,,0.0017
Spain: La Liga,2016,Málaga,,0.0016
Spain: La Liga,2016,Celta Vigo,,0.0016
Spain: La Liga,2016,Real Betis,,0.0007
Spain: La Liga,2016,Espanyol,,0.0006
Spain: La Liga,2016,Sporting Gijón,,0.0004
Spain: La Liga,2016,Leganes,,0.0003
Spain: La Liga,2016,Deportivo La Coruña,,0.0002
Spain: La Liga,2016,Osasuna,,0.0002
Spain: La Liga,2016,Las Palmas,,0.0001
Spain: La Liga,2016,Granada,,1e-05
Spain: La Liga,2016,Eibar,,0.0002
Spain: La Liga,2016,Alavés,,1e-05
Spain: La Liga 2,2022,Levante,52.98709,0.3499
Spain: La Liga 2,2022,Granada,45.01188,0.13695
Spain: La Liga 2,2022,Alavés,40.33067,0.0696
Spain: La Liga 2,2022,Eibar,38.70226,0.05735
Spain: La Liga 2,2022,Real Zaragoza,37.58413,0.0481
Spain: La Liga 2,2022,Real Oviedo,37.45916,0.0475
Spain: La Liga 2,2022,SD Huesca,36.91707,0.04265
Spain: La Liga 2,2022,Las Palmas,36.82633,0.0405
Spain: La Liga 2,2022,Leganes,35.73367,0.03545
Spain: La Liga 2,2022,Sporting Gijón,35.31886,0.03125
Spain: La Liga 2,2022,Tenerife,33.672,0.02345
Spain: La Liga 2,2022,FC Cartagena,33.6257,0.02255
Spain: La Liga 2,2022,Mirandes,33.1733,0.02185
Spain: La Liga 2,2022,UD Ibiza,30.75328,0.01405
Spain: La Liga 2,2022,Burgos,29.47091,0.01115
Spain: La Liga 2,2022,SD Ponferradina,29.82063,0.0099
Spain: La Liga 2,2022,Málaga,29.28886,0.0104
Spain: La Liga 2,2022,Villarreal B,28.6438,0.00745
Spain: La Liga 2,2022,Lugo,27.70787,0.00685
Spain: La Liga 2,2022,Racing Santander,26.88797,0.00605
Spain: La Liga 2,2022,FC Andorra,25.61078,0.00335
Spain: La Liga 2,2022,Albacete,25.52198,0.0037
Spain: La Liga 2,2021,Real Valladolid,49.1198,0.26085
Spain: La Liga 2,2021,Almeria,47.566,0.21465
Spain: La Liga 2,2021,Girona FC,43.37128,0.13055
Spain: La Liga 2,2021,Leganes,42.31734,0.117
Spain: La Liga 2,2021,SD Huesca,35.91698,0.0442
Spain: La Liga 2,2021,Sporting Gijón,34.02145,0.03405
Spain: La Liga 2,2021,Eibar,33.53591,0.03005
Spain: La Liga 2,2021,Real Zaragoza,31.0425,0.0189
Spain: La Liga 2,2021,Málaga,30.49781,0.0179
Spain: La Liga 2,2021,Tenerife,30.25183,0.01685
Spain: La Liga 2,2021,Real Oviedo,30.54199,0.0169
Spain: La Liga 2,2021,Las Palmas,30.38198,0.01795
Spain: La Liga 2,2021,Fuenlabrada,29.77608,0.0152
Spain: La Liga 2,2021,Real Sociedad II,29.35352,0.0115
Spain: La Liga 2,2021,FC Cartagena,28.90421,0.01065
Spain: La Liga 2,2021,SD Ponferradina,27.79494,0.00955
Spain: La Liga 2,2021,AD Alcorcon,27.03609,0.00965
Spain: La Liga 2,2021,Mirandes,27.2095,0.00745
Spain: La Liga 2,2021,UD Ibiza,24.54752,0.0046
Spain: La Liga 2,2021,Amorebieta,24.10499,0.0036
Spain: La Liga 2,2021,Burgos,24.15594,0.00385
Spain: La Liga 2,2021,Lugo,23.57625,0.0041
Spain: La Liga 2,2020,Espanyol,60.75872,0.59145
Spain: La Liga 2,2020,Mallorca,41.60273,0.05085
Spain: La Liga 2,2020,Girona FC,40.88162,0.0461
Spain: La Liga 2,2020,Rayo Vallecano,41.02929,0.0518
Spain: La Liga 2,2020,Leganes,40.36781,0.04295
Spain: La Liga 2,2020,Almeria,37.98536,0.02855
Spain: La Liga 2,2020,Las Palmas,36.70371,0.0241
Spain: La Liga 2,2020,Málaga,35.93693,0.01925
Spain: La Liga 2,2020,Sporting Gijón,34.99513,0.01805
Spain: La Liga 2,2020,Tenerife,34.36785,0.01495
Spain: La Liga 2,2020,Fuenlabrada,34.18443,0.01435
Spain: La Liga 2,2020,Real Oviedo,33.07604,0.01165
Spain: La Liga 2,2020,Real Zaragoza,33.10431,0.0132
Spain: La Liga 2,2020,AD Alcorcon,32.66181,0.01075
Spain: La Liga 2,2020,Albacete,31.84396,0.00865
Spain: La Liga 2,2020,FC Cartagena,31.53009,0.0089
Spain: La Liga 2,2020,Castellon,31.36059,0.0089
Spain: La Liga 2,2020,Mirandes,31.48367,0.0094
Spain: La Liga 2,2020,Lugo,31.08395,0.0065
Spain: La Liga 2,2020,Logrones,30.8532,0.00785
Spain: La Liga 2,2020,CD Sabadell,30.8532,0.00715
Spain: La Liga 2,2020,SD Ponferradina,28.28475,0.00465
Spain: La Liga 2,2019,Girona FC,53.92926,0.3761
Spain: La Liga 2,2019,Rayo Vallecano,47.74879,0.17945
Spain: La Liga 2,2019,Málaga,41.75284,0.07995
Spain: La Liga 2,2019,Deportivo La Coruña,40.77307,0.07045
Spain: La Liga 2,2019,Cadiz,37.29298,0.03925
Spain: La Liga 2,2019,Sporting Gijón,35.81338,0.0318
Spain: La Liga 2,2019,Almeria,35.64809,0.0284
Spain: La Liga 2,2019,Real Zaragoza,35.0025,0.026
Spain: La Liga 2,2019,Albacete,34.45851,0.025
Spain: La Liga 2,2019,SD Huesca,34.78498,0.02495
Spain: La Liga 2,2019,Las Palmas,33.58094,0.0206
Spain: La Liga 2,2019,Real Oviedo,31.23505,0.0151
Spain: La Liga 2,2019,Tenerife,31.47682,0.01285
Spain: La Liga 2,2019,Extremadura UD,30.63878,0.01095
Spain: La Liga 2,2019,Elche,30.69413,0.01085
Spain: La Liga 2,2019,Lugo,29.18168,0.00875
Spain: La Liga 2,2019,Racing Santander,29.19882,0.0086
Spain: La Liga 2,2019,Numancia,28.69464,0.00665
Spain: La Liga 2,2019,Fuenlabrada,28.65232,0.0075
Spain: La Liga 2,2019,SD Ponferradina,28.45772,0.00745
Spain: La Liga 2,2019,Mirandes,28.1858,0.0066
Spain: La Liga 2,2019,AD Alcorcon,24.20575,0.00275
Spain: La Liga 2,2018,Málaga,46.02086,0.22765
Spain: La Liga 2,2018,Deportivo La Coruña,44.8902,0.20755
Spain: La Liga 2,2018,Las Palmas,42.21418,0.1444
Spain: La Liga 2,2018,Cadiz,37.64577,0.0716
Spain: La Liga 2,2018,Sporting Gijón,36.53031,0.06105
Spain: La Liga 2,2018,Real Zaragoza,34.82704,0.0483
Spain: La Liga 2,2018,Osasuna,34.07366,0.0398
Spain: La Liga 2,2018,Cordoba,31.4853,0.02545
Spain: La Liga 2,2018,Tenerife,31.26832,0.025
Spain: La Liga 2,2018,Numancia,29.83078,0.0192
Spain: La Liga 2,2018,Granada,30.08941,0.01895
Spain: La Liga 2,2018,Real Oviedo,29.15744,0.016
Spain: La Liga 2,2018,Mallorca,29.21761,0.0173
Spain: La Liga 2,2018,AD Alcorcon,29.07012,0.01395
Spain: La Liga 2,2018,Rayo Majadahonda,28.83407,0.01465
Spain: La Liga 2,2018,Gimnástic Tarragona,26.8081,0.0094
Spain: La Liga 2,2018,Almeria,26.46561,0.00825
Spain: La Liga 2,2018,Extremadura UD,26.74644,0.009
Spain: La Liga 2,2018,Albacete,25.21044,0.0058
Spain: La Liga 2,2018,Elche,25.43888,0.0071
Spain: La Liga 2,2018,Reus Deportiu,23.94859,0.00525
Spain: La Liga 2,2018,Lugo,23.17468,0.00435
Spain: La Liga 2,2017,Sporting Gijón,59.11479,0.3433
Spain: La Liga 2,2017,Osasuna,51.75624,0.1503
Spain: La Liga 2,2017,Granada,50.52674,0.1139
Spain: La Liga 2,2017,Rayo Vallecano,46.49017,0.06096
Spain: La Liga 2,2017,Tenerife,45.57869,0.04166
Spain: La Liga 2,2017,Real Valladolid,43.217,0.03726
Spain: La Liga 2,2017,SD Huesca,42.40085,0.0278
Spain: La Liga 2,2017,Almeria,42.54539,0.02842
Spain: La Liga 2,2017,Cordoba,41.9458,0.02724
Spain: La Liga 2,2017,Real Zaragoza,41.86374,0.02666
Spain: La Liga 2,2017,Gimnástic Tarragona,41.63948,0.02366
Spain: La Liga 2,2017,Cadiz,40.98055,0.0227
Spain: La Liga 2,2017,AD Alcorcon,41.55167,0.01888
Spain: La Liga 2,2017,Real Oviedo,39.0458,0.01702
Spain: La Liga 2,2017,Reus Deportiu,44.17194,0.01428
Spain: La Liga 2,2017,Numancia,38.41976,0.01158
Spain: La Liga 2,2017,Lugo,37.12981,0.01014
Spain: La Liga 2,2017,FC Barcelona II,33.54349,0.00914
Spain: La Liga 2,2017,Cultural Leonesa,33.38271,0.00514
Spain: La Liga 2,2017,La Hoya Lorca,33.38271,0.005
Spain: La Liga 2,2017,Albacete,31.60806,0.0035
Spain: La Liga 2,2017,Sevilla Atletico,27.24007,0.00146
Sweden: Allsvenskan,2022,Malmo FF,46.31268,0.3429
Sweden: Allsvenskan,2022,Hammarby,38.58587,0.12655
Sweden: Allsvenskan,2022,IF Elfsborg,37.4678,0.11815
Sweden: Allsvenskan,2022,AIK,35.54661,0.10535
Sweden: Allsvenskan,2022,Djurgardens IF,34.51248,0.08545
Sweden: Allsvenskan,2022,IFK Goteborg,31.95066,0.056
Sweden: Allsvenskan,2022,IFK Norrkoping,32.7104,0.0582
Sweden: Allsvenskan,2022,BK Hacken,30.31847,0.04195
Sweden: Allsvenskan,2022,Mjallby,26.36618,0.0229
Sweden: Allsvenskan,2022,Kalmar FF,24.49728,0.016
Sweden: Allsvenskan,2022,Varbergs BoIS FC,22.07507,0.0091
Sweden: Allsvenskan,2022,IK Sirius,22.42213,0.00855
Sweden: Allsvenskan,2022,Degerfors IF,18.94147,0.0038
Sweden: Allsvenskan,2022,IFK Värnamo,16.25664,0.00155
Sweden: Allsvenskan,2022,Helsingborgs IF,16.59533,0.00185
Sweden: Allsvenskan,2022,GIF Sundsvall,15.96449,0.0017
Sweden: Allsvenskan,2021,Malmo FF,56.20317,0.6003
Sweden: Allsvenskan,2021,Djurgardens IF,42.10376,0.1307
Sweden: Allsvenskan,2021,IFK Norrkoping,41.21871,0.07425
Sweden: Allsvenskan,2021,BK Hacken,37.92364,0.0457
Sweden: Allsvenskan,2021,Hammarby,37.35874,0.039
Sweden: Allsvenskan,2021,AIK,32.35312,0.02795
Sweden: Allsvenskan,2021,IFK Goteborg,33.86592,0.029
Sweden: Allsvenskan,2021,IF Elfsborg,35.55949,0.0274
Sweden: Allsvenskan,2021,Mjallby,28.15113,0.0082
Sweden: Allsvenskan,2021,Varbergs BoIS FC,25.07567,0.00515
Sweden: Allsvenskan,2021,Orebro SK,26.02642,0.00485
Sweden: Allsvenskan,2021,IK Sirius,23.78614,0.0035
Sweden: Allsvenskan,2021,Halmstads BK,19.46447,0.0016
Sweden: Allsvenskan,2021,Östersunds FK,19.22403,0.00075
Sweden: Allsvenskan,2021,Degerfors IF,19.39363,0.00075
Sweden: Allsvenskan,2021,Kalmar FF,18.47768,0.0009
Sweden: Allsvenskan,2020,Malmo FF,59.93751,0.4511
Sweden: Allsvenskan,2020,Hammarby,53.13908,0.1836
Sweden: Allsvenskan,2020,Djurgardens IF,48.83132,0.1276
Sweden: Allsvenskan,2020,IFK Norrkoping,47.52114,0.10665
Sweden: Allsvenskan,2020,AIK,45.25872,0.0798
Sweden: Allsvenskan,2020,BK Hacken,38.08016,0.02605
Sweden: Allsvenskan,2020,IFK Goteborg,35.70535,0.0173
Sweden: Allsvenskan,2020,IF Elfsborg,29.50625,0.0046
Sweden: Allsvenskan,2020,IK Sirius,22.73664,0.00075
Sweden: Allsvenskan,2020,Orebro SK,23.10285,0.0011
Sweden: Allsvenskan,2020,Helsingborgs IF,22.02972,0.00055
Sweden: Allsvenskan,2020,Östersunds FK,21.76672,0.0004
Sweden: Allsvenskan,2020,Mjallby,18.70391,0.0002
Sweden: Allsvenskan,2020,Kalmar FF,18.17176,0.0003
Sweden: Allsvenskan,2020,Falkenbergs FF,14.70212,1e-05
Sweden: Allsvenskan,2020,Varbergs BoIS FC,13.37272,1e-05
Sweden: Allsvenskan,2019,Malmo FF,59.34282,0.43025
Sweden: Allsvenskan,2019,AIK,53.57067,0.1992
Sweden: Allsvenskan,2019,BK Hacken,49.76002,0.14315
Sweden: Allsvenskan,2019,IFK Norrkoping,46.57351,0.0668
Sweden: Allsvenskan,2019,Hammarby,44.20778,0.06455
Sweden: Allsvenskan,2019,Östersunds FK,42.04742,0.0413
Sweden: Allsvenskan,2019,Djurgardens IF,39.02388,0.0313
Sweden: Allsvenskan,2019,GIF Sundsvall,33.89754,0.0109
Sweden: Allsvenskan,2019,Helsingborgs IF,28.86176,0.00535
Sweden: Allsvenskan,2019,IF Elfsborg,26.70697,0.0027
Sweden: Allsvenskan,2019,IK Sirius,24.8185,0.0013
Sweden: Allsvenskan,2019,Orebro SK,25.20305,0.0013
Sweden: Allsvenskan,2019,IFK Goteborg,25.27093,0.0011
Sweden: Allsvenskan,2019,Kalmar FF,23.44228,0.0005
Sweden: Allsvenskan,2019,Vasby United,19.72071,0.00015
Sweden: Allsvenskan,2019,Falkenbergs FF,17.36323,0.00015
Sweden: Allsvenskan,2018,Malmo FF,64.08545,0.4983
Sweden: Allsvenskan,2018,AIK,56.58538,0.2321
Sweden: Allsvenskan,2018,Östersunds FK,52.33824,0.1321
Sweden: Allsvenskan,2018,Djurgardens IF,45.92932,0.05505
Sweden: Allsvenskan,2018,BK Hacken,43.93456,0.03835
Sweden: Allsvenskan,2018,IFK Norrkoping,40.15355,0.0184
Sweden: Allsvenskan,2018,IFK Goteborg,36.71776,0.0094
Sweden: Allsvenskan,2018,IF Elfsborg,36.65151,0.00915
Sweden: Allsvenskan,2018,Hammarby,32.74728,0.0041
Sweden: Allsvenskan,2018,Kalmar FF,27.75134,0.00115
Sweden: Allsvenskan,2018,Orebro SK,27.99117,0.0007
Sweden: Allsvenskan,2018,IK Sirius,25.85261,0.00045
Sweden: Allsvenskan,2018,GIF Sundsvall,23.31167,0.00035
Sweden: Allsvenskan,2018,Trelleborgs FF,22.48566,0.0002
Sweden: Allsvenskan,2018,Dalkurd FF,22.39828,0.00015
Sweden: Allsvenskan,2018,Brommapojkarna,16.20482,5e-05
Sweden: Allsvenskan,2017,Malmo FF,53.09283,0.92868
Sweden: Allsvenskan,2017,AIK,46.11062,0.04506
Sweden: Allsvenskan,2017,Djurgardens IF,44.34979,0.0086
Sweden: Allsvenskan,2017,IK Sirius,35.89865,0.00526
Sweden: Allsvenskan,2017,BK Hacken,41.31872,0.00406
Sweden: Allsvenskan,2017,IFK Norrkoping,37.4268,0.0035
Sweden: Allsvenskan,2017,IF Elfsborg,44.411,0.00192
Sweden: Allsvenskan,2017,Östersunds FK,38.7739,0.00202
Sweden: Allsvenskan,2017,IFK Goteborg,41.59533,0.0007
Sweden: Allsvenskan,2017,Orebro SK,35.93455,0.00016
Sweden: Allsvenskan,2017,Hammarby,34.54342,4e-05
Sweden: Allsvenskan,2017,Jonkopings Sodra IF,22.1288,1e-05
Sweden: Allsvenskan,2017,Kalmar FF,27.26375,1e-05
Sweden: Allsvenskan,2017,GIF Sundsvall,22.67994,1e-05
Sweden: Allsvenskan,2017,Halmstads BK,29.7743,1e-05
Sweden: Allsvenskan,2017,Vasby United,18.29088,1e-05
Switzerland: Super League,2022,Young Boys,60.88013,0.6016
Switzerland: Super League,2022,Basel,48.2056,0.1343
Switzerland: Super League,2022,FC Zurich,48.50442,0.12385
Switzerland: Super League,2022,St Gallen,43.11788,0.05935
Switzerland: Super League,2022,FC Luzern,35.97507,0.0254
Switzerland: Super League,2022,Servette,32.59186,0.01695
Switzerland: Super League,2022,Grasshoppers Zürich,32.61069,0.01455
Switzerland: Super League,2022,FC Sion,31.1018,0.01305
Switzerland: Super League,2022,FC Lugano,31.59894,0.00845
Switzerland: Super League,2022,Winterthur,24.89236,0.0025
Switzerland: Super League,2021,Young Boys,63.7816,0.54795
Switzerland: Super League,2021,Basel,53.86492,0.32135
Switzerland: Super League,2021,FC Zurich,38.46188,0.05235
Switzerland: Super League,2021,St Gallen,38.36738,0.0246
Switzerland: Super League,2021,FC Luzern,38.93862,0.01745
Switzerland: Super League,2021,FC Sion,35.58683,0.01195
Switzerland: Super League,2021,FC Lugano,31.22713,0.0108
Switzerland: Super League,2021,Servette,33.26075,0.0081
Switzerland: Super League,2021,Grasshoppers Zürich,27.33756,0.0026
Switzerland: Super League,2021,Lausanne Sports,30.41555,0.00285
Switzerland: Super League,2020,Young Boys,69.42098,0.623
Switzerland: Super League,2020,Basel,62.38321,0.27915
Switzerland: Super League,2020,St Gallen,48.13036,0.03855
Switzerland: Super League,2020,FC Lugano,43.77791,0.01935
Switzerland: Super League,2020,Servette,41.48275,0.0137
Switzerland: Super League,2020,FC Luzern,40.78482,0.01185
Switzerland: Super League,2020,FC Sion,37.47735,0.0058
Switzerland: Super League,2020,Lausanne Sports,34.2759,0.00365
Switzerland: Super League,2020,FC Zurich,35.06849,0.00395
Switzerland: Super League,2020,FC Vaduz,30.19353,0.001
Switzerland: Super League,2019,Young Boys,70.84268,0.6326
Switzerland: Super League,2019,Basel,64.75652,0.3145
Switzerland: Super League,2019,FC Luzern,45.3452,0.0174
Switzerland: Super League,2019,FC Lugano,45.1703,0.0149
Switzerland: Super League,2019,St Gallen,40.78814,0.0091
Switzerland: Super League,2019,FC Sion,40.40518,0.0062
Switzerland: Super League,2019,Thun,37.39776,0.002
Switzerland: Super League,2019,Servette,33.44469,0.0014
Switzerland: Super League,2019,FC Zurich,34.87618,0.00095
Switzerland: Super League,2019,Neuchatel Xamax,33.54503,0.00095
Switzerland: Super League,2018,Young Boys,73.68411,0.77315
Switzerland: Super League,2018,Basel,64.65234,0.1498
Switzerland: Super League,2018,FC Sion,52.06886,0.03485
Switzerland: Super League,2018,FC Zurich,49.27214,0.0237
Switzerland: Super League,2018,FC Luzern,46.4887,0.0074
Switzerland: Super League,2018,St Gallen,40.12734,0.0044
Switzerland: Super League,2018,Thun,40.68198,0.00235
Switzerland: Super League,2018,FC Lugano,39.39699,0.00225
Switzerland: Super League,2018,Grasshoppers Zürich,39.75361,0.00135
Switzerland: Super League,2018,Neuchatel Xamax,33.49802,0.00075
Switzerland: Super League,2017,Young Boys,61.35153,0.43064
Switzerland: Super League,2017,Basel,63.60308,0.42624
Switzerland: Super League,2017,FC Zurich,45.16134,0.04968
Switzerland: Super League,2017,FC Sion,44.37192,0.03998
Switzerland: Super League,2017,FC Luzern,42.1873,0.01738
Switzerland: Super League,2017,St Gallen,39.08693,0.0148
Switzerland: Super League,2017,FC Lugano,39.81777,0.01078
Switzerland: Super League,2017,Thun,39.7111,0.00594
Switzerland: Super League,2017,Grasshoppers Zürich,35.38693,0.00282
Switzerland: Super League,2017,Lausanne Sports,32.76625,0.00174
Turkey: Süper Lig,2022,Fenerbahce,65.70319,0.4266
Turkey: Süper Lig,2022,Trabzonspor,58.3307,0.1909
Turkey: Süper Lig,2022,Besiktas,51.19592,0.0796
Turkey: Süper Lig,2022,Galatasaray,51.18236,0.0778
Turkey: Süper Lig,2022,Istanbul Basaksehir,47.92119,0.05025
Turkey: Süper Lig,2022,Kasimpasa,45.08675,0.03125
Turkey: Süper Lig,2022,Konyaspor,44.35966,0.0271
Turkey: Süper Lig,2022,Antalyaspor,43.38445,0.0252
Turkey: Süper Lig,2022,Alanyaspor,43.29342,0.02325
Turkey: Süper Lig,2022,Adana Demirspor,41.55632,0.0172
Turkey: Süper Lig,2022,Sivasspor,39.97617,0.01205
Turkey: Süper Lig,2022,Fatih Karagümrük,37.41366,0.0086
Turkey: Süper Lig,2022,Gazisehir Gaziantep,36.78755,0.0072
Turkey: Süper Lig,2022,Kayserispor,36.63077,0.0069
Turkey: Süper Lig,2022,Hatayspor,36.61263,0.0068
Turkey: Süper Lig,2022,Ankaragucu,33.05058,0.00335
Turkey: Süper Lig,2022,Giresunspor,32.5139,0.00315
Turkey: Süper Lig,2022,Istanbulspor,29.2431,0.00155
Turkey: Süper Lig,2022,Umraniyespor,28.81469,0.00125
Turkey: Süper Lig,2021,Galatasaray,60.18979,0.2658
Turkey: Süper Lig,2021,Besiktas,59.0861,0.2356
Turkey: Süper Lig,2021,Fenerbahce,57.71895,0.20565
Turkey: Süper Lig,2021,Trabzonspor,55.23212,0.15405
Turkey: Süper Lig,2021,Sivasspor,43.27873,0.0292
Turkey: Süper Lig,2021,Istanbul Basaksehir,41.64229,0.0213
Turkey: Süper Lig,2021,Alanyaspor,39.73542,0.0162
Turkey: Süper Lig,2021,Hatayspor,38.48974,0.01025
Turkey: Süper Lig,2021,Fatih Karagümrük,38.27514,0.01175
Turkey: Süper Lig,2021,Gazisehir Gaziantep,37.23887,0.01055
Turkey: Süper Lig,2021,Kasimpasa,36.06814,0.0072
Turkey: Süper Lig,2021,Konyaspor,35.81604,0.0079
Turkey: Süper Lig,2021,Goztepe,35.70878,0.0067
Turkey: Süper Lig,2021,Yeni Malatyaspor,33.66371,0.00535
Turkey: Süper Lig,2021,Antalyaspor,32.32274,0.0026
Turkey: Süper Lig,2021,Caykur Rizespor,31.76912,0.0028
Turkey: Süper Lig,2021,Kayserispor,30.54322,0.0026
Turkey: Süper Lig,2021,Adana Demirspor,29.87029,0.0022
Turkey: Süper Lig,2021,Giresunspor,28.18469,0.0012
Turkey: Süper Lig,2021,Altay,27.22656,0.0011
Turkey: Süper Lig,2020,Trabzonspor,62.4639,0.27955
Turkey: Süper Lig,2020,Besiktas,57.76099,0.24325
Turkey: Süper Lig,2020,Galatasaray,57.75982,0.15745
Turkey: Süper Lig,2020,Istanbul Basaksehir,58.88717,0.10205
Turkey: Süper Lig,2020,Fenerbahce,53.99155,0.09275
Turkey: Süper Lig,2020,Alanyaspor,49.16574,0.0455
Turkey: Süper Lig,2020,Sivasspor,45.58229,0.0214
Turkey: Süper Lig,2020,Kasimpasa,41.80324,0.0131
Turkey: Süper Lig,2020,Gazisehir Gaziantep,41.0779,0.01085
Turkey: Süper Lig,2020,Antalyaspor,38.3502,0.00535
Turkey: Süper Lig,2020,Goztepe,38.29512,0.00685
Turkey: Süper Lig,2020,Konyaspor,38.25765,0.0057
Turkey: Süper Lig,2020,Caykur Rizespor,35.79234,0.003
Turkey: Süper Lig,2020,Yeni Malatyaspor,35.13047,0.00255
Turkey: Süper Lig,2020,Hatayspor,33.28405,0.002
Turkey: Süper Lig,2020,Genclerbirligi,32.67086,0.00185
Turkey: Süper Lig,2020,Kayserispor,32.55901,0.0017
Turkey: Süper Lig,2020,Ankaragucu,31.54914,0.00115
Turkey: Süper Lig,2020,Erzurumspor,31.42483,0.0012
Turkey: Süper Lig,2020,Denizlispor,31.29567,0.00115
Turkey: Süper Lig,2020,Fatih Karagümrük,31.05814,0.0016
Turkey: Süper Lig,2019,Galatasaray,70.19834,0.48785
Turkey: Süper Lig,2019,Besiktas,62.89769,0.19505
Turkey: Süper Lig,2019,Trabzonspor,57.27451,0.0953
Turkey: Süper Lig,2019,Istanbul Basaksehir,56.88566,0.08835
Turkey: Süper Lig,2019,Fenerbahce,55.87671,0.07915
Turkey: Süper Lig,2019,Caykur Rizespor,44.48671,0.01245
Turkey: Süper Lig,2019,Konyaspor,42.81493,0.0088
Turkey: Süper Lig,2019,Goztepe,41.06633,0.00555
Turkey: Süper Lig,2019,Sivasspor,41.57334,0.00655
Turkey: Süper Lig,2019,Alanyaspor,41.00417,0.0059
Turkey: Süper Lig,2019,Yeni Malatyaspor,38.94042,0.00385
Turkey: Süper Lig,2019,Kasimpasa,37.51426,0.0027
Turkey: Süper Lig,2019,Kayserispor,35.69093,0.00235
Turkey: Süper Lig,2019,Ankaragucu,35.28786,0.00165
Turkey: Süper Lig,2019,Gazisehir Gaziantep,35.08502,0.00115
Turkey: Süper Lig,2019,Antalyaspor,34.3432,0.00145
Turkey: Süper Lig,2019,Genclerbirligi,33.43745,0.00095
Turkey: Süper Lig,2019,Denizlispor,31.3907,0.00095
Turkey: Süper Lig,2018,Galatasaray,73.85143,0.30585
Turkey: Süper Lig,2018,Fenerbahce,72.89996,0.28275
